,coords,areas,subjs,regions
2251,[ 59.5  -29.8   16.05],['STG' 'STG'],DA037,STG
2252,[ 62.9  -30.    17.35],['STG' 'STG'],DA037,STG
2253,[ 66.25 -30.2   18.75],['STG' 'STG'],DA037,STG
2254,[ 52.95 -43.4   12.4 ],['MTG' 'MTG'],DA037,MTG
2255,[ 56.45 -43.25  13.35],['MTG' 'MTG'],DA037,MTG
2256,[ 60.   -43.1   14.35],['MTG' 'MTG'],DA037,MTG
2257,[ 63.6 -42.9  15.2],['MTG' 'MTG'],DA037,MTG
2258,[ 67.25 -42.9   16.2 ],['MTG' 'MTG'],DA037,MTG
2259,[ 33.85 -15.25  11.55],['INS' 'INS'],DA037,INS
2260,[ 32.8  -15.8   16.05],['INS' 'INS'],DA037,INS
2261,[ 22.45 -22.1   61.35],['PreCG' 'PreCG'],DA037,M1
2262,[ 21.1  -22.95  67.2 ],['PreCG' 'PreCG'],DA037,M1
2263,[ 19.8  -23.8   73.25],['PreCG' 'PreCG'],DA037,M1
2264,[  7.85 -33.4   33.2 ],['PCC' 'PCC'],DA037,PCC
2265,[ 11.3  -33.55  33.15],['PCC' 'PCC'],DA037,PCC
2266,[ 54.4 -35.5  32.8],['SMG' 'SMG'],DA037,parietal
2267,[ 58.15 -35.7   32.75],['SMG' 'SMG'],DA037,parietal
2268,[ 61.8  -35.95  32.7 ],['SMG' 'SMG'],DA037,parietal
2269,[ 65.3 -36.1  32.7],['SMG' 'SMG'],DA037,parietal
2270,[ 24.98222167  -6.27240505 -17.39287655],['AMY' 'AMY'],BJH058,AMY
2271,[ 28.47235167  -6.46595505 -17.25735306],['AMY' 'AMY'],BJH058,AMY
2272,[ 31.96098417  -6.16483608 -17.24392304],['AMY' 'AMY'],BJH058,AMY
2273,[ 35.44961667  -5.86371711 -17.23049303],['AMY' 'AMY'],BJH058,AMY
2274,[ 38.93974667  -6.05726711 -17.09496953],['INS' 'INS'],BJH058,INS
2275,[ 42.45305867  -6.38481761 -17.51278454],['STS' 'STS'],BJH058,STS
2276,[ 45.96487317  -6.21769915 -18.05269302],['STS' 'STS'],BJH058,STS
2277,[ 49.45350567  -5.91658018 -18.03926301],['STS' 'STS'],BJH058,STS
2278,[ 52.94363567  -6.11013018 -17.90373951],['STS' 'STS'],BJH058,STS
2279,[ 56.43376567  -6.30368018 -17.76821602],['MTG' 'MTG'],BJH058,MTG
2280,[ 59.92239817  -6.00256121 -17.754786  ],['MTG' 'MTG'],BJH058,MTG
2281,[ 59.43961967 -33.76904112  -9.15480239],['MTG' 'MTG'],BJH058,MTG
2282,[ 62.41247017 -35.28494753  -8.11902044],['MTG' 'MTG'],BJH058,MTG
2283,[ 65.40850267 -36.93485445  -7.63657699],['MTG' 'MTG'],BJH058,MTG
2284,[ 68.38135317 -38.45076086  -6.60079504],['MTG' 'MTG'],BJH058,MTG
2285,[-10.76629333  35.61492989 -22.75737883],['OFC' 'OFC'],BJH058,OFC
2286,[ -7.27616333  35.42137989 -22.62185533],['OFC' 'OFC'],BJH058,OFC
2287,[ -3.80921533  35.36183039 -21.93299334],['OFC' 'OFC'],BJH058,OFC
2288,[ -0.34226733  35.3022809  -21.24413134],['OFC' 'OFC'],BJH058,OFC
2289,[  3.14786267  35.1087309  -21.10860784],['OFC' 'OFC'],BJH058,OFC
2290,[  6.63799267  34.9151809  -20.97308435],['OFC' 'OFC'],BJH058,OFC
2291,[ 10.10494067  34.85563141 -20.28422235],['OFC' 'OFC'],BJH058,OFC
2292,[ 13.57188867  34.79608191 -19.59536036],['OFC' 'OFC'],BJH058,OFC
2293,[ 17.06201867  34.60253191 -19.45983686],['OFC' 'OFC'],BJH058,OFC
2294,[ 20.53046417  34.04831345 -18.64888138],['OFC' 'OFC'],BJH058,OFC
2295,[ 23.99890967  33.49409498 -17.8379259 ],['OFC' 'OFC'],BJH058,OFC
2296,[ 27.48903967  33.30054498 -17.7024024 ],['OFC' 'OFC'],BJH058,OFC
2297,[ 30.97916967  33.10699498 -17.56687891],['OFC' 'OFC'],BJH058,OFC
2298,[ 34.44611767  33.04744548 -16.87801691],['OFC' 'OFC'],BJH058,OFC
2299,[ 37.91306567  32.98789599 -16.18915492],['OFC' 'OFC'],BJH058,OFC
2300,[ 41.40319567  32.79434599 -16.05363142],['IFG' 'IFG'],BJH058,VLPFC
2301,[ 44.89332567  32.60079599 -15.91810792],['IFG' 'IFG'],BJH058,VLPFC
2302,[-4.11872982 17.22441064 -8.0737445 ],['ACC' 'ACC'],BJH058,ACC
2303,[-0.67646132 17.79353063 -6.95363749],['ACC' 'ACC'],BJH058,ACC
2304,[ 2.76580718 18.36265061 -5.83353048],['ACC' 'ACC'],BJH058,ACC
2305,[32.34467918 22.53700949  2.09809059],['INS' 'INS'],BJH058,INS
2306,[35.78694769 23.10612947  3.2181976 ],['INS' 'INS'],BJH058,INS
2307,[39.22921619 23.67524946  4.33830461],['INS' 'INS'],BJH058,INS
2308,[42.67148469 24.24436945  5.45841161],['IFG' 'IFG'],BJH058,VLPFC
2309,[46.11375319 24.81348943  6.57851862],['IFG' 'IFG'],BJH058,VLPFC
2310,[ 6.89352419 -6.05231426 11.44719364],['ANT' 'ANT'],BJH058,N
2311,[18.78115319 -3.34589891 12.83930022],['ANT' 'ANT'],BJH058,N
2312,[30.17168969 -1.10650253 14.33413978],['PUT' 'PUT'],BJH058,N
2313,[33.63714019 -0.67138305 14.90090829],['INS' 'INS'],BJH058,INS
2314,[37.10109319  0.2584054  15.34558332],['INS' 'INS'],BJH058,INS
2315,[40.06645619  1.21584385 15.77089784],['PreCG' 'PreCG'],BJH058,M1
2316,[43.53040919  2.14563231 16.21557287],['PreCG' 'PreCG'],BJH058,M1
2317,[46.99436219  3.07542076 16.66024789],['PreCG' 'PreCG'],BJH058,M1
2318,[50.45831519  4.00520921 17.10492292],['PreCG' 'PreCG'],BJH058,M1
2319,[53.94694769  4.30632818 17.11835293],['PreCG' 'PreCG'],BJH058,M1
2320,[56.91380819  4.76909766 17.66576094],['PreCG' 'PreCG'],BJH058,M1
2321,[60.37776119  5.69888611 18.11043597],['PreCG' 'PreCG'],BJH058,M1
2322,[  7.95824518 -20.04469333   1.42582534],['PULV' 'PULV'],BJH058,N
2323,[ 11.40051368 -19.47557334   2.54593235],['PULV' 'PULV'],BJH058,N
2324,[ 24.66950018 -16.67677442   6.8849064 ],['PULV' 'PULV'],BJH058,N
2325,[ 37.43989669 -13.85032551  11.20451995],['INS' 'INS'],BJH058,INS
2326,[ 40.38357519 -13.25355552  12.30526646],['INS' 'INS'],BJH058,INS
2327,[ 43.82434619 -12.18976656  13.30327998],['PostCG' 'PostCG'],BJH058,S1
2328,[ 47.26661469 -11.62064657  14.42338699],['PostCG' 'PostCG'],BJH058,S1
2329,[ 50.21029319 -11.02387659  15.5241335 ],['PostCG' 'PostCG'],BJH058,S1
2330,[53.65106419 -9.96008763 16.52214703],['PostCG' 'PostCG'],BJH058,S1
2331,[57.09333269 -9.39096764 17.64225403],['PostCG' 'PostCG'],BJH058,S1
2332,[60.03701119 -8.79419766 18.74300054],['PostCG' 'PostCG'],BJH058,S1
2333,[ 5.9331822  40.32389769 21.11152688],['SFG' 'SFG'],BJH058,premotor
2334,[ 9.4218147  40.62501666 21.12495689],['SFG' 'SFG'],BJH058,premotor
2335,[23.3778422  41.33482358 21.30077043],['SFS' 'SFS'],BJH058,DLPFC
2336,[26.8664747  41.63594255 21.31420044],['SFS' 'SFS'],BJH058,DLPFC
2337,[30.3566047  41.44239255 21.44972393],['SFS' 'SFS'],BJH058,DLPFC
2338,[33.8452372  41.74351152 21.46315395],['MFG' 'MFG'],BJH058,DLPFC
2339,[37.3338697  42.04463049 21.47658396],['MFG' 'MFG'],BJH058,DLPFC
2340,[40.8225022  42.34574946 21.49001397],['MFG' 'MFG'],BJH058,DLPFC
2341,[ 6.58197121 19.92583409 36.72664113],['ACC' 'ACC'],BJH058,ACC
2342,[10.07060371 20.22695306 36.74007114],['ACC' 'ACC'],BJH058,ACC
2343,[13.55923621 20.52807203 36.75350116],['ACC' 'ACC'],BJH058,ACC
2344,[17.04637121 21.32385997 36.64483768],['ACC' 'ACC'],BJH058,ACC
2345,[20.53500371 21.62497895 36.6582677 ],['SFS' 'SFS'],BJH058,DLPFC
2346,[30.50231121 22.55598586 36.67919723],['MFG' 'MFG'],BJH058,DLPFC
2347,[33.99094371 22.85710483 36.69262725],['MFG' 'MFG'],BJH058,DLPFC
2348,[37.47957621 23.15822381 36.70605726],['MFG' 'MFG'],BJH058,DLPFC
2349,[40.96820871 23.45934278 36.71948727],['MFG' 'MFG'],BJH058,DLPFC
2350,[44.45684121 23.76046175 36.73291728],['MFG' 'MFG'],BJH058,DLPFC
2351,[47.96865571 23.92758021 36.1930088 ],['MFG' 'MFG'],BJH058,DLPFC
2352,[ 6.58280771 -2.9216061  44.1250504 ],['MCC' 'MCC'],BJH058,ACC
2353,[10.09611971 -3.24915661 43.70723539],['MCC' 'MCC'],BJH058,ACC
2354,[13.58624971 -3.44270661 43.84275889],['MCC' 'MCC'],BJH058,ACC
2355,[20.56650971 -3.82980661 44.11380589],['MCC' 'MCC'],BJH058,ACC
2356,[27.54676971 -4.21690661 44.38485288],['SFS' 'SFS'],BJH058,DLPFC
2357,[31.03689971 -4.41045661 44.52037638],['PreCG' 'PreCG'],BJH058,M1
2358,[34.52702971 -4.60400661 44.65589987],['PreCG' 'PreCG'],BJH058,M1
2359,[38.01715971 -4.79755661 44.79142337],['PreCG' 'PreCG'],BJH058,M1
2360,[41.50579221 -4.49643764 44.80485338],['PreCG' 'PreCG'],BJH058,M1
2361,[44.99442471 -4.19531867 44.81828339],['PreCG' 'PreCG'],BJH058,M1
2362,[48.50773671 -4.52286918 44.40046839],['PreCG' 'PreCG'],BJH058,M1
2363,[52.02104871 -4.85041969 43.98265339],['PreCG' 'PreCG'],BJH058,M1
2364,[  7.20485371 -21.15934063  46.87976084],['PostCG' 'PostCG'],BJH058,S1
2365,[ 27.73677671 -21.83965472  45.21600036],['SMG' 'SMG'],BJH058,parietal
2366,[ 31.25008871 -22.16720523  44.79818536],['SMG' 'SMG'],BJH058,parietal
2367,[ 34.76340071 -22.49475574  44.38037036],['PostCG' 'PostCG'],BJH058,S1
2368,[ 38.25353071 -22.68830574  44.51589386],['PostCG' 'PostCG'],BJH058,S1
2369,[ 41.76684271 -23.01585624  44.09807885],['PostCG' 'PostCG'],BJH058,S1
2370,[ 45.27865721 -22.84873778  43.55817037],['PostCG' 'PostCG'],BJH058,S1
2371,[ 48.76728971 -22.54761881  43.57160038],['SMG' 'SMG'],BJH058,parietal
2372,[ 52.28060171 -22.87516932  43.15378538],['SMG' 'SMG'],BJH058,parietal
2373,[ 4.96564522 13.83976884 54.62326777],['SFG' 'SFG'],BJH058,premotor
2374,[ 8.45727272 13.15154987 54.88088475],['SFG' 'SFG'],BJH058,premotor
2375,[11.94890022 12.4633309  55.13850173],['SFG' 'SFG'],BJH058,premotor
2376,[15.44052772 11.77511192 55.39611872],['SFG' 'SFG'],BJH058,premotor
2377,[18.95533722 10.95289244 55.1003972 ],['SFG' 'SFG'],BJH058,premotor
2378,[22.47164422  9.63600399 54.92676917],['SFG' 'SFG'],BJH058,premotor
2379,[25.96327172  8.94778502 55.18438615],['SFS' 'SFS'],BJH058,DLPFC
2380,[29.45489922  8.25956604 55.44200313],['MFG' 'MFG'],BJH058,DLPFC
2381,[32.44793672  7.59899707 55.68025961],['MFG ' 'MFG '],BJH058,N
2382,[35.93956422  6.9107781  55.93787659],['MFG ' 'MFG '],BJH058,N
2383,[ 6.23863872 -2.93792705 65.83887017],['SFG' 'SFG'],BJH058,premotor
2384,[ 9.75195072 -3.26547756 65.42105517],['SFG' 'SFG'],BJH058,premotor
2385,[13.26676022 -4.08769704 65.12533366],['SFG' 'SFG'],BJH058,premotor
2386,[16.28297972 -4.88226652 64.81025164],['SFG' 'SFG'],BJH058,premotor
2387,[19.79629172 -5.20981703 64.39243664],['SFG' 'SFG'],BJH058,premotor
2388,[23.30960372 -5.53736754 63.97462164],['SFG' 'SFG'],BJH058,premotor
2389,[26.82291572 -5.86491805 63.55680663],['SFG' 'SFG'],BJH058,premotor
2390,[30.31304572 -6.05846805 63.69233013],['PreCG' 'PreCG'],BJH058,M1
2391,[  5.66029072 -20.85604229  60.85372471],['SFG' 'SFG'],BJH058,premotor
2392,[  9.12723872 -20.91559178  61.5425867 ],['PreCG' 'PreCG'],BJH058,M1
2393,[ 12.59418672 -20.97514128  62.2314487 ],['PreCG' 'PreCG'],BJH058,M1
2394,[ 16.08431672 -21.16869128  62.36697219],['PreCG' 'PreCG'],BJH058,M1
2395,[ 19.57444672 -21.36224128  62.50249569],['PreCG' 'PreCG'],BJH058,M1
2396,[ 23.06307922 -21.06112231  62.5159257 ],['PreCG' 'PreCG'],BJH058,M1
2397,[ 26.52852972 -20.62600283  63.08269421],['PreCG' 'PreCG'],BJH058,M1
2398,[ 29.99547772 -20.68555232  63.77155621],['PreCG' 'PreCG'],BJH058,M1
2399,[ 33.48560772 -20.87910232  63.9070797 ],['PostCG' 'PostCG'],BJH058,S1
2400,[ 36.97573772 -21.07265232  64.0426032 ],['PostCG' 'PostCG'],BJH058,S1
2401,[ 40.46586772 -21.26620232  64.1781267 ],['PostCG' 'PostCG'],BJH058,S1
2402,[  5.54237571 -33.72111729  55.22034339],['PostCG' 'PostCG'],BJH058,S1
2403,[  9.05568771 -34.0486678   54.80252839],['PostCG' 'PostCG'],BJH058,S1
2404,[ 12.54581771 -34.2422178   54.93805189],['PostCG' 'PostCG'],BJH058,S1
2405,[ 16.03445021 -33.94109883  54.9514819 ],['PostCG' 'PostCG'],BJH058,S1
2406,[ 19.52308271 -33.63997986  54.96491191],['PostCG' 'PostCG'],BJH058,S1
2407,[ 23.01321271 -33.83352986  55.10043541],['PostCG' 'PostCG'],BJH058,S1
2408,[ 26.00475271 -33.99942986  55.21659841],['PostCG' 'PostCG'],BJH058,S1
2409,[ 29.49338521 -33.69831089  55.23002842],['PostCG' 'PostCG'],BJH058,S1
2410,[ 32.98201771 -33.39719192  55.24345843],['PostCG' 'PostCG'],BJH058,S1
2411,[ 36.47214771 -33.59074192  55.37898193],['PostCG' 'PostCG'],BJH058,S1
2412,[ 39.98396221 -33.42362345  54.83907344],['PostCG' 'PostCG'],BJH058,S1
2413,[ 43.49577671 -33.25650499  54.29916496],['SMG' 'SMG'],BJH058,parietal
2414,[ 46.98590671 -33.45005499  54.43468845],['SMG' 'SMG'],BJH058,parietal
2415,[ 50.47603671 -33.64360499  54.57021195],['SMG' 'SMG'],BJH058,parietal
2416,[-6.50111029 45.15151476 31.3473644 ],['SFG' 'SFG'],BJH058,premotor
2417,[-9.99124029 45.34506476 31.2118409 ],['SFG' 'SFG'],BJH058,premotor
2418,[-13.48137029  45.53861476  31.07631741],['SFG' 'SFG'],BJH058,premotor
2419,[-16.97150029  45.73216476  30.94079391],['SFG' 'SFG'],BJH058,premotor
2420,[-20.46163029  45.92571476  30.80527041],['SFG' 'SFG'],BJH058,premotor
2421,[-23.95176029  46.11926476  30.66974692],['SFS' 'SFS'],BJH058,DLPFC
2422,[-27.44189029  46.31281476  30.53422342],['MFG' 'MFG'],BJH058,DLPFC
2423,[-30.93351779  47.00103373  30.27660644],['MFG' 'MFG'],BJH058,DLPFC
2424,[-34.42514529  47.68925271  30.01898946],['MFG' 'MFG'],BJH058,DLPFC
2425,[ -5.05988928 -12.99935954  64.51541738],['SFG' 'SFG'],BJH058,premotor
2426,[ -8.55001928 -12.80580954  64.37989389],['SFG' 'SFG'],BJH058,premotor
2427,[-12.04014928 -12.61225954  64.24437039],['SFG' 'SFG'],BJH058,premotor
2428,[-15.50859478 -12.05804108  63.43341491],['SFG' 'SFG'],BJH058,premotor
2429,[-18.97704028 -11.50382261  62.62245943],['SFG' 'SFG'],BJH058,premotor
2430,[-22.46717028 -11.31027261  62.48693593],['SFG' 'SFG'],BJH058,premotor
2431,[-25.95730028 -11.11672261  62.35141244],['SFG' 'SFG'],BJH058,premotor
2432,[-29.44892778 -10.42850364  62.09379546],['SFG' 'SFG'],BJH058,premotor
2433,[-32.94055528  -9.74028466  61.83617848],['PreCG' 'PreCG'],BJH058,M1
2434,[-36.43068528  -9.54673466  61.70065498],['PreCG' 'PreCG'],BJH058,M1
2435,[-39.92081528  -9.35318466  61.56513148],['PreCG' 'PreCG'],BJH058,M1
2436,[-28771.77979927   3975.30094698 -40417.58453042],['TP' 'TP'],SLCH024,TP
2437,[-32175.21979887   4468.32195157 -39433.60853161],['TP' 'TP'],SLCH024,TP
2438,[-35578.65979848   4961.34295617 -38449.63253281],['TP' 'TP'],SLCH024,TP
2439,[-39540.71879813   5486.32396025 -37490.00353389],['TP' 'TP'],SLCH024,TP
2440,[-43476.9147981    5860.67446052 -37095.40353404],['TP' 'TP'],SLCH024,TP
2441,[-47413.11079807   6235.02496078 -36700.8035342 ],['TP' 'TP'],SLCH024,TP
2442,[-51933.78879777   6791.96596436 -35765.52153517],['TP' 'TP'],SLCH024,TP
2443,[-22490.81540627  -5106.24389782 -25348.22680699],['AMY' 'AMY'],SLCH024,AMY
2444,[-26331.95590191  -4520.22634293 -26208.15831592],['AMY' 'AMY'],SLCH024,AMY
2445,[-44264.56886546   -265.90488448 -31397.57139173],['MTG' 'MTG'],SLCH024,MTG
2446,[-48105.7093611     320.1126704  -32257.50290066],['MTG' 'MTG'],SLCH024,MTG
2447,[-47773.06701513 -15676.53725838 -28325.78307151],['ITS' 'ITS'],SLCH024,VS
2448,[-51683.40001542 -15452.81726194 -28496.21207073],['ITS' 'ITS'],SLCH024,VS
2449,[-55593.73301572 -15229.09726549 -28666.64106996],['MTG' 'MTG'],SLCH024,MTG
2450,[-59478.20301633 -15156.00777287 -29402.09906826],['MTG' 'MTG'],SLCH024,MTG
2451,[-64431.08815098 -27066.7759621  -17587.4877839 ],['MTG' 'MTG'],SLCH024,MTG
2452,[-68298.0916463  -26330.12790339 -17882.39029376],['MTG' 'MTG'],SLCH024,MTG
2453,[-47915.80741962  -1835.32306989 -11230.84678372],['STG' 'STG'],SLCH024,STG
2454,[-51782.81091494  -1098.67501118 -11525.74929358],['STG' 'STG'],SLCH024,STG
2455,[-55649.81441026   -362.02695247 -11820.65180343],['STG' 'STG'],SLCH024,STG
2456,[-59490.95490591    223.99060242 -12680.58331236],['STG' 'STG'],SLCH024,STG
2457,[-55147.84509246 -18715.05273524  -4292.59891525],['STG' 'STG'],SLCH024,STG
2458,[-58551.28509207 -18222.03173065  -3308.62291645],['STG' 'STG'],SLCH024,STG
2459,[-38900.41825825 -36273.54381317   4108.77843702],['A1' 'A1'],SLCH024,A1
2460,[-42784.88825887 -36200.45432055   3373.32043872],['A1' 'A1'],SLCH024,A1
2461,[-46669.35825948 -36127.36482793   2637.86244042],['A1' 'A1'],SLCH024,A1
2462,[-50553.8282601  -36054.2753353    1902.40444212],['STG' 'STG'],SLCH024,STG
2463,[-54438.29826072 -35981.18584268   1166.94644382],['STG' 'STG'],SLCH024,STG
2464,[-57738.28626162 -36090.68685338   -109.19355366],['STG' 'STG'],SLCH024,STG
2465,[-61622.75626223 -36017.59736075   -844.65155196],['STG' 'STG'],SLCH024,STG
2466,[-32459.40223542 -36980.07702238  -9390.25960653],['PHC' 'PHC'],SLCH024,PHC
2467,[-57116.48635459 -47044.24751522  -4035.29535236],['MTG' 'MTG'],SLCH024,MTG
2468,[-60667.38137441 -48753.56926352  -3118.45431011],['MTG' 'MTG'],SLCH024,MTG
2469,[-64174.94688926 -49949.96294955  -2326.08677849],['MTG' 'MTG'],SLCH024,MTG
2470,[-58779.54141402 -52984.83375963  -2025.27822553],['MTG' 'MTG'],SLCH024,MTG
2471,[-62252.84743481 -55146.0470194   -2803.5241805 ],['MTG' 'MTG'],SLCH024,MTG
2472,[-46608.40696926 -56503.54545756  14867.95938588],['TPJ' 'TPJ'],SLCH024,parietal
2473,[-50038.38348508 -58151.83065506  13965.23992028],['TPJ' 'TPJ'],SLCH024,parietal
2474,[-53468.36000089 -59800.11585255  13062.52045469],['TPJ' 'TPJ'],SLCH024,parietal
2475,[-57456.95551675 -61416.44105056  12135.4539892 ],['TPJ' 'TPJ'],SLCH024,parietal
2476,[-31522.84227645   9407.68772729 -26762.66808505],['OFC' 'OFC'],SLCH024,OFC
2477,[-30569.17876881  11061.73982115 -22318.21560332],['OFC' 'OFC'],SLCH024,OFC
2478,[-30199.99726089  12898.38241832 -17333.08112241],['OFC' 'OFC'],SLCH024,OFC
2479,[-30389.43475301  14766.98501498 -12372.29364138],['INS' 'INS'],SLCH024,INS
2480,[-30578.87224513  16635.58761164  -7411.50616036],['INS' 'INS'],SLCH024,INS
2481,[-30209.69073721  18472.23020881  -2426.37167944],['INS' 'INS'],SLCH024,INS
2482,[-29883.83873426  19795.94474372   2683.2363121 ],['INS' 'INS'],SLCH024,INS
2483,[-30099.13922606  21815.1778442    8209.0527922 ],['INS' 'INS'],SLCH024,INS
2484,[-31081.25969726  29831.07369533  32131.87922043],['SFS' 'SFS'],SLCH024,DLPFC
2485,[-31270.69718939  31699.676292    37092.66670146],['SFS' 'SFS'],SLCH024,DLPFC
2486,[-31485.99768118  33718.90939248  42618.48318156],['SFS' 'SFS'],SLCH024,DLPFC
2487,[-37775.35344198  -5968.62034803 -15944.99673392],['INS' 'INS'],SLCH024,INS
2488,[-37466.96794433  -5308.46437922 -11275.94423083],['INS' 'INS'],SLCH024,INS
2489,[-37158.58244667  -4648.3084104   -6606.89172773],['INS' 'INS'],SLCH024,INS
2490,[-36317.44094866  -3869.48193726  -1348.46322567],['INS' 'INS'],SLCH024,INS
2491,[-36034.91845068  -3058.69546463   3885.61827651],['INS' 'INS'],SLCH024,INS
2492,[-35752.39595271  -2247.90899199   9119.69977868],['INS' 'INS'],SLCH024,INS
2493,[-33679.68296255   3639.26337107  44503.7387851 ],['SFS' 'SFS'],SLCH024,DLPFC
2494,[-33353.83095961   4962.97790598  49613.34677665],['SFS' 'SFS'],SLCH024,DLPFC
2495,[-33071.30846163   5773.76437861  54847.42827882],['SFS' 'SFS'],SLCH024,DLPFC
2496,[ 27.00815475  -8.69665428 -23.02744498],['AMY' 'AMY'],BJH049,AMY
2497,[ 30.81876725  -9.30722425 -23.60722995],['AMY' 'AMY'],BJH049,AMY
2498,[ 58.00184625  -8.6990038  -26.08023485],['MTG' 'MTG'],BJH049,MTG
2499,[ 51.31651273 -27.40997714 -14.83841544],['STS' 'STS'],BJH049,STS
2500,[ 55.12712923 -26.85436417 -14.46310047],['STS' 'STS'],BJH049,STS
2501,[ 55.64298873 -37.0601946  -24.75433881],['ITG' 'ITG'],BJH049,VS
2502,[ 59.46072123 -37.59842707 -24.79455282],['ITG' 'ITG'],BJH049,VS
2503,[ 29.11105723 -44.16746715 -20.410524  ],['PHC' 'PHC'],BJH049,PHC
2504,[ 34.56903423 -43.47895569 -18.9998821 ],['PHC' 'PHC'],BJH049,PHC
2505,[ 40.02701122 -42.79044423 -17.58924019],['FUG' 'FUG'],BJH049,VS
2506,[ 45.47786822 -42.17427026 -16.71816926],['FUG' 'FUG'],BJH049,VS
2507,[ 50.92872522 -41.5580963  -15.84709832],['FUG' 'FUG'],BJH049,VS
2508,[ 56.38670222 -40.86958484 -14.43645641],['MTG' 'MTG'],BJH049,MTG
2509,[ 61.30030572 -40.17714788 -13.01120951],['MTG' 'MTG'],BJH049,MTG
2510,[ 27.91184576   8.07364672 -21.80390112],['OFC' 'OFC'],BJH049,OFC
2511,[ 30.12494376   9.58581514 -18.20936635],['OFC' 'OFC'],BJH049,OFC
2512,[ 32.33804176  11.09798357 -14.61483157],['OFC' 'OFC'],BJH049,OFC
2513,[ 34.00676426  12.03098602 -11.48324176],['INS' 'INS'],BJH049,INS
2514,[35.66836675 12.89165098 -8.89122292],['INS' 'INS'],BJH049,INS
2515,[37.87434475 14.3314819  -5.83625911],['INS' 'INS'],BJH049,INS
2516,[40.08032275 15.77131283 -2.7812953 ],['INS' 'INS'],BJH049,INS
2517,[41.74904525 16.70431528  0.3502945 ],['INS' 'INS'],BJH049,INS
2518,[43.41776775 17.63731774  3.48188431],['IFG' 'IFG'],BJH049,VLPFC
2519,[45.62374574 19.07714866  6.53684812],['IFG' 'IFG'],BJH049,VLPFC
2520,[47.83684174 20.00622562  9.65383293],['IFG' 'IFG'],BJH049,VLPFC
2521,[50.04993774 20.93530257 12.77081773],['IFG' 'IFG'],BJH049,VLPFC
2522,[52.25591574 22.37513349 15.82578154],['IFG' 'IFG'],BJH049,VLPFC
2523,[54.46189374 23.81496442 18.88074535],['IFG' 'IFG'],BJH049,VLPFC
2524,[ 36.08833073 -16.65974174  -4.75443405],['INS' 'INS'],BJH049,INS
2525,[ 39.88470923 -15.6657123   -4.98071105],['INS' 'INS'],BJH049,INS
2526,[ 43.67396773 -14.74402036  -5.74655901],['A1' 'A1'],BJH049,A1
2527,[ 58.86659574 -12.44483951  -7.54474594],['STG' 'STG'],BJH049,STG
2528,[ 62.66297224 -12.03390154  -8.24857291],['STG' 'STG'],BJH049,STG
2529,[  9.05847819 -56.82227927  12.40713313],['PCC' 'PCC'],BJH049,PCC
2530,[ 12.87621469 -56.19432881  13.32201907],['PCC' 'PCC'],BJH049,PCC
2531,[ 16.68683119 -55.63871584  13.69733403],['PCC' 'PCC'],BJH049,PCC
2532,[ 20.49032969 -54.57234891  14.01062801],['PCC' 'PCC'],BJH049,PCC
2533,[ 38.99904069 -51.20726711  16.37935782],['AG' 'AG'],BJH049,parietal
2534,[ 42.80253919 -50.14090017  16.69265179],['AG' 'AG'],BJH049,parietal
2535,[ 46.61315569 -49.5852872   17.06796676],['AG' 'AG'],BJH049,parietal
2536,[ 50.42377219 -49.02967424  17.44328173],['TPJ' 'TPJ'],BJH049,parietal
2537,[ 53.69001519 -48.47013577  17.8332017 ],['TPJ' 'TPJ'],BJH049,parietal
2538,[ 57.50063169 -47.9145228   18.20851667],['TPJ' 'TPJ'],BJH049,parietal
2539,[ 61.30413019 -46.84815587  18.52181064],['TPJ' 'TPJ'],BJH049,parietal
2540,[51.23116474 -1.45581964  0.65403154],['PostCG' 'PostCG'],BJH049,S1
2541,[54.54012173 -2.21153058  2.84872741],['PostCG' 'PostCG'],BJH049,S1
2542,[58.38633223 -3.04350453  4.48924731],['PostCG' 'PostCG'],BJH049,S1
2543,[61.14379573 -3.86762748  6.15897721],['PostCG' 'PostCG'],BJH049,S1
2544,[63.91549723 -5.13016689  8.43029907],['PostCG' 'PostCG'],BJH049,S1
2545,[-33.17185023  23.68246383 -15.42987746],['OFC' 'OFC'],BJH049,OFC
2546,[-29.36835373  24.1657393  -15.59413346],['OFC' 'OFC'],BJH049,OFC
2547,[-25.55773923  24.1382608  -15.69636846],['OFC' 'OFC'],BJH049,OFC
2548,[-21.75424273  24.62153627 -15.86062446],['OFC' 'OFC'],BJH049,OFC
2549,[-17.95074623  25.10481174 -16.02488046],['OFC' 'OFC'],BJH049,OFC
2550,[ -8.69639473  25.62116971 -15.79561549],['OFC' 'OFC'],BJH049,OFC
2551,[ 6.46527002e-03  2.66522071e+01 -1.56137665e+01],['OFC' 'OFC'],BJH049,OFC
2552,[  3.80996177  27.13548261 -15.77802252],['OFC' 'OFC'],BJH049,OFC
2553,[  7.61345827  27.61875808 -15.94227852],['OFC' 'OFC'],BJH049,OFC
2554,[ 11.41695477  28.10203355 -16.10653451],['OFC' 'OFC'],BJH049,OFC
2555,[ 15.22757127  28.65764652 -15.73121954],['OFC' 'OFC'],BJH049,OFC
2556,[ 23.93043127  29.68868396 -15.54937057],['OFC' 'OFC'],BJH049,OFC
2557,[ 33.17054477  30.64345839 -15.92169757],['OFC' 'OFC'],BJH049,OFC
